"","sku","stock_actual","prevision_total","stock_meses","PC_medio","Altura","Largura","Comprimento","valor_stock_usd","stock_meses_1"
"1277","18614",138,"   23,7",5,"   1,910","0,003","0,1","1","  263,58",5
"1278","18628",30,"    9,9",3,"   0,720","0,004","1","1","   21,60",3
"1279","18629",29,"    5,7",5,"   0,635","0,002","1","1","   18,41",5
"1280","18632",3,"    1,3",2,"   0,440","0,005","1","1","    1,32",2
"1281","18634",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1282","18658",10,"   28,3",0,"   1,377","0,19","0,205","0,345","   13,77",0
"1283","18668",0,"    0,0",0,"   9,420","0,17","0,23","0,3","    0,00",12
"1284","18669",0,"    0,0",0,"  15,630","0,17","0,23","0,3","    0,00",12
"1285","19316",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1286","19334",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1287","19338",9,"   40,2",0,"   4,467","0","0","0","   40,20",0
"1288","19359",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1289","19363",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1290","19368",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1291","19370",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1292","19372",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1293","19377",0,"    0,0",0,"   0,297","0","0","0","    0,00",12
"1294","19379",0,"   45,8",0,"   1,485","0","0","0","    0,00",0
"1295","19384",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1296","19388",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1297","19402",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1298","19404",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1299","19406",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1300","19429",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1301","19430",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1302","19436",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1303","19442",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1304","19446",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1305","19451",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1306","19467",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1307","18672",37,"   33,6",1,"   4,170","0,245","0,315","0,165","  154,29",1
"1308","18686",0,"    0,0",0,"   0,180","0,18","0,29","0,39","    0,00",12
"1309","18707",112,"    5,1",12,"  17,588","0,198","1","1"," 1969,89",12
"1310","18716",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1311","18717",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1312","18731",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1313","18768",0,"    0,0",0,"  11,380","0,085","1","1","    0,00",12
"1314","18787",0,"    0,0",0,"   6,010","0,096","1","1","    0,00",12
"1315","18796",0,"    0,0",0,"   7,520","0,034","1","1","    0,00",12
"1316","18802",0,"    0,0",0,"   3,670","0,088","1","1","    0,00",12
"1317","18814",29,"    0,0",0,"  83,760","0,4","0,16","0,163"," 2429,04",12
"1318","18818",0,"  101,2",0,"   0,000","0","0","0","    0,00",0
"1319","18823",0,"    3,9",0,"   0,000","0","0","0","    0,00",0
"1320","18824",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1321","18828",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1322","18838",130,"    0,0",0,"   3,310","0,122","1","1","  430,30",12
"1323","18839",164,"    1,0",12,"   3,310","0,122","1","1","  542,84",12
"1324","18842",149,"   11,2",12,"   6,360","0,122","1","1","  947,64",12
"1325","18847",127,"    3,2",12,"   6,360","0,122","1","1","  807,72",12
"1326","18854",0,"    0,0",0,"   3,690","0,012","1","1","    0,00",12
"1327","18866",293,"   12,2",12,"   1,070","0,6","0,39","0,5","  313,51",12
"1328","19397",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1329","19399",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1330","19400",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1331","19417",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1332","19421",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1333","19434",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1334","19437",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1335","19440",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1336","19443",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1337","19485",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1338","19492",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1339","19499",0,"    0,0",0,"   0,717","0","0","0","    0,00",12
"1340","19502",0,"    0,0",0,"   0,104","0","0","0","    0,00",12
"1341","19504",0,"    0,0",0,"   0,750","0","0","0","    0,00",12
"1342","19508",0,"    0,0",0,"   0,133","0","0","0","    0,00",12
"1343","19509",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1344","19514",0,"    0,0",0,"   1,067","0","0","0","    0,00",12
"1345","19550",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1346","19551",31,"   47,6",0,"   1,500","0,172","0,156","0,232","   46,50",0
"1347","19587",94,"   74,2",1,"   0,978","0,17","0,17","0,24","   91,96",1
"1348","19592",99,"   76,8",1,"   1,283","0,19","0,38","0,29","  126,99",1
"1349","19598",143," 3796,3",0,"   1,042","0","0","0","  148,96",0
"1350","18870",11,"    2,1",5,"   1,560","0,002","1","1","   17,16",5
"1351","18884",0,"    0,0",0,"   0,830","0,097","1","1","    0,00",12
"1352","18888",46,"   46,4",0,"   0,500","0,08","1","1","   23,00",0
"1353","18890",149,"    0,0",0,"   0,720","0,101","1","1","  107,28",12
"1354","18892",30,"   31,6",0,"   3,000","0","0","0","   90,00",0
"1355","18917",0,"    0,0",0,"   1,500","0","0","0","    0,00",12
"1356","18921",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1357","18922",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1358","18928",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1359","18946",0,"    0,0",0,"   9,750","0","0","0","    0,00",12
"1360","18957",0,"    0,0",0,"   2,450","0","0","0","    0,00",12
"1361","18960",24,"   18,9",1,"   2,170","0,183","0,21","0,405","   52,08",1
"1362","18967",47,"  123,7",0,"   0,890","0,155","0,095","0,23","   41,83",0
"1363","18975",203,"  287,2",0,"   0,877","0,145","0,24","0,21","  178,04",0
"1364","18979",138,"  114,3",1,"   0,867","0,12","0,18","0,4","  119,58",1
"1365","18981",68,"  108,2",0,"   1,878","0,23","0,215","0,375","  127,70",0
"1366","18982",149,"  186,3",0,"   1,341","0,16","0,23","0,26","  199,80",0
"1367","18984",60,"  227,1",0,"   1,410","0,2","0,23","0,395","   84,60",0
"1368","18988",123,"   85,4",1,"   1,800","0,2","0,28","0,41","  221,40",1
"1369","18997",169,"   34,7",4,"   1,212","0,14","0,215","0,14","  204,83",4
"1370","19010",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1371","19033",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1372","19035",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1373","19036",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1374","19037",0,"    0,0",0,"   3,850","0","0","0","    0,00",12
"1375","19038",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1376","19039",0,"    0,0",0,"   5,950","0","0","0","    0,00",12
"1377","19043",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1378","19045",30,"   21,8",1,"   0,980","0,38","0,21","0,165","   29,40",1
"1379","19046",31,"   28,7",1,"   0,970","0,38","0,21","0,165","   30,07",1
"1380","19047",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1381","19048",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1382","19049",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1383","19055",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1384","19072",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1385","19073",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1386","19085",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1387","19086",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1388","19087",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1389","19089",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1390","19090",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1391","19092",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1392","19599",0,"    0,0",0,"   4,167","0","0","0","    0,00",12
"1393","19610",345,"    0,0",0,"   0,250","0,005","1","1","   86,25",12
"1394","19618",12,"   88,2",0,"   3,200","0,33","0,23","0,155","   38,40",0
"1395","19620",6,"    0,0",0,"  50,930","0,34","0,29","0,12","  305,58",12
"1396","19630",33,"   16,5",2,"   8,250","0","0","0","  272,25",2
"1397","19632",48,"  229,4",0,"   1,162","0,225","0,198","0,264","   55,80",0
"1398","19650",15,"    1,0",12,"   5,915","0,07","1","1","   88,72",12
"1399","19656",0,"    0,0",0,"   1,260","0,036","1","1","    0,00",12
"1400","19660",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1401","19691",25,"    5,8",4,"   3,120","0,084","1","1","   78,00",4
"1402","19693",19,"    0,0",0,"   4,150","0,033","1","1","   78,85",12
"1403","19694",29,"    0,0",0,"   3,468","0,055","1","1","  100,56",12
"1404","19733",23,"    4,8",4,"   1,220","0,005","1","1","   28,06",4
"1405","19739",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1406","19740",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1407","19743",0,"    0,0",0,"   7,000","0","0","0","    0,00",12
"1408","19749",0,"    0,0",0,"   3,500","0","0","0","    0,00",12
"1409","19754",0,"    0,0",0,"   3,000","0","0","0","    0,00",12
"1410","19756",0,"    0,0",0,"   2,100","0","0","0","    0,00",12
"1411","19758",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1412","19101",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1413","19108",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1414","19110",0,"  600,4",0,"   0,000","0","0","0","    0,00",0
"1415","191201",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1416","191205",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1417","191206",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1418","191207",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1419","19125",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1420","19129",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1421","19149",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1422","19152",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1423","19154",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1424","19160",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1425","19163",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1426","19167",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1427","19175",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"1428","19177",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
